timepoint,well,indsyn,pptase,590,800,Indconc,Indconcnorm,IndconcNormRange,Bacnorm,ExpID,typeID
2670,C8,synT3,sfp,1.939669992,0.340020013,1.439451242,2.877643518,0.919763301,0.766518668,2,T3
2675,C8,synT3,sfp,1.964269988,0.343249992,1.45929947,2.889870634,0.932436746,0.773800121,2,T3
2680,C8,synT3,sfp,1.966880079,0.343929996,1.460909177,2.887338331,0.933464573,0.775333075,2,T3
2685,C8,synT3,sfp,1.976610037,0.345650005,1.468108752,2.887128892,0.938061629,0.779210552,2,T3
2690,C8,synT3,sfp,1.98361994,0.345980001,1.474633183,2.897193616,0.942227594,0.779954473,2,T3
2695,C8,synT3,sfp,1.990450077,0.347419996,1.479344879,2.894403902,0.945236095,0.783200701,2,T3
2700,C8,synT3,sfp,1.999080005,0.348530003,1.486341825,2.898831963,0.949703769,0.785703029,2,T3
2705,C8,synT3,sfp,2.006089908,0.349980007,1.491218562,2.896293559,0.952817652,0.788971822,2,T3
2710,C8,synT3,sfp,2.013520078,0.351699989,1.49611839,2.891599361,0.955946279,0.792849234,2,T3
2715,C8,synT3,sfp,2.024769895,0.353050002,1.505382142,2.898378202,0.961861349,0.795892615,2,T3
2720,C8,synT3,sfp,2.027430018,0.354249998,1.506276896,2.890277029,0.962432666,0.798597808,2,T3
2725,C8,synT3,sfp,2.036860011,0.356139994,1.512926432,2.887630211,0.966678512,0.802858489,2,T3
2730,C8,synT3,sfp,2.042840054,0.358249998,1.515802352,2.876079543,0.968514838,0.807615143,2,T3
2735,C8,synT3,sfp,2.050889985,0.358779991,1.523072587,2.885605124,0.973157012,0.808809924,2,T3
2740,C8,synT3,sfp,2.05667989,0.360689991,1.526052604,2.875940698,0.975059806,0.813115702,2,T3
2745,C8,synT3,sfp,2.06423989,0.361870005,1.531876633,2.877502558,0.978778552,0.815775848,2,T3
2750,C8,synT3,sfp,2.067819978,0.363439995,1.533147038,2.867448347,0.979589728,0.81931513,2,T3
2755,C8,synT3,sfp,2.072259926,0.365730006,1.534218048,2.851484446,0.980273587,0.82447758,2,T3
2760,C8,synT3,sfp,2.07663994,0.367000014,1.536729696,2.846268829,0.981877319,0.827340601,2,T3
2765,C8,synT3,sfp,2.083420115,0.370010014,1.539081725,2.827435566,0.983379131,0.834126147,2,T3
2770,C8,synT3,sfp,2.089759952,0.370360009,1.544906668,2.835454452,0.98709846,0.834915152,2,T3
2775,C8,synT3,sfp,2.089299987,0.372660009,1.54106307,2.810943629,0.984644255,0.84010012,2,T3
2780,C8,synT3,sfp,2.090040085,0.373180001,1.541038183,2.806981504,0.984628364,0.841272357,2,T3
2785,C8,synT3,sfp,2.088290025,0.374010006,1.538067065,2.795352391,0.982731253,0.843143465,2,T3
2790,C8,synT3,sfp,2.088749988,0.374969988,1.537114757,2.78646952,0.982123187,0.845307584,2,T3
2795,C8,synT3,sfp,2.086939964,0.375999998,1.533789439,2.772824701,0.979999913,0.84762957,2,T3
2800,C8,synT3,sfp,2.084530073,0.375819993,1.53164436,2.770272999,0.978630242,0.84722378,2,T3
2805,C8,synT3,sfp,2.077880106,0.377470008,1.522566983,2.74181704,0.972834175,0.850943464,2,T3
2810,C8,synT3,sfp,2.073949917,0.377149995,1.519107578,2.737908541,0.970625284,0.85022205,2,T3
2815,C8,synT3,sfp,2.069960037,0.376730014,1.515735552,2.734876561,0.968472185,0.84927527,2,T3
2820,C8,synT3,sfp,2.066789913,0.377619997,1.511256134,2.720367676,0.965611998,0.851281589,2,T3
2825,C8,synT3,sfp,2.060349945,0.377599987,1.504845603,2.70897181,0.96151876,0.851236482,2,T3
2830,C8,synT3,sfp,2.060469978,0.378440015,1.503729833,2.700954561,0.960806321,0.853130185,2,T3
2835,C8,synT3,sfp,2.055389933,0.377710009,1.499723734,2.698965198,0.958248355,0.851484506,2,T3
2840,C8,synT3,sfp,2.050709885,0.37777001,1.494955414,2.689956614,0.955203699,0.85161977,2,T3
2845,C8,synT3,sfp,2.044669911,0.377549996,1.489239114,2.681232519,0.95155374,0.851123783,2,T3
2850,C8,synT3,sfp,2.043910051,0.377770004,1.488155589,2.677721353,0.95086189,0.851619757,2,T3
2855,C8,synT3,sfp,2.040120031,0.377449994,1.484836351,2.674014031,0.948742498,0.850898346,2,T3
2860,C8,synT3,sfp,2.034639919,0.378120004,1.478370556,2.65765231,0.944613973,0.852408774,2,T3
2865,C8,synT3,sfp,2.032410034,0.376939987,1.477876648,2.665081467,0.944298604,0.84974862,2,T3
2870,C8,synT3,sfp,2.032579929,0.377030014,1.4779141,2.664512617,0.944322517,0.849951572,2,T3
2875,C8,synT3,sfp,2.029609939,0.377510014,1.474237961,2.654505481,0.941975237,0.851033652,2,T3
2880,C8,synT3,sfp,2.027860118,0.378220014,1.471443626,2.644500384,0.940191005,0.85263423,2,T3
2885,C8,synT3,sfp,2.026059922,0.378419998,1.469349226,2.63934075,0.938853693,0.853085059,2,T3
2890,C8,synT3,sfp,2.02407993,0.378090005,1.467854702,2.638957434,0.937899413,0.852341144,2,T3
2895,C8,synT3,sfp,2.023400001,0.378309987,1.466851145,2.635619733,0.937258625,0.852837059,2,T3
2900,C8,synT3,sfp,2.023089971,0.378819999,1.465790814,2.63016873,0.936581584,0.853986796,2,T3
2905,C8,synT3,sfp,2.018429922,0.379009987,1.460851265,2.619991363,0.933427595,0.854415093,2,T3
2910,C8,synT3,sfp,2.016579965,0.378940003,1.459104265,2.617341465,0.932312104,0.854257325,2,T3
2915,C8,synT3,sfp,2.017440029,0.378559994,1.460523378,2.622516988,0.933218233,0.853400657,2,T3
2920,C8,synT3,sfp,2.013770042,0.379000015,1.456206057,2.611729047,0.930461547,0.854392611,2,T3
2925,C8,synT3,sfp,2.011589884,0.378329991,1.455011601,2.614208361,0.929698866,0.852882153,2,T3
2930,C8,synT3,sfp,2.014709938,0.379069985,1.457043016,2.612747784,0.93099596,0.854550348,2,T3
2935,C8,synT3,sfp,2.012929945,0.379350004,1.454851074,2.606891516,0.929596366,0.855181605,2,T3
2940,C8,synT3,sfp,2.012649979,0.379209994,1.454777083,2.607721389,0.929549122,0.854865975,2,T3
2945,C8,synT3,sfp,2.010440087,0.379999992,1.451404991,2.596268107,0.927395981,0.856646893,2,T3
2950,C8,synT3,sfp,2.009389892,0.380470012,1.449663327,2.589949126,0.926283898,0.857706476,2,T3
2955,C8,synT3,sfp,2.009539992,0.380620012,1.449592756,2.588802415,0.926238837,0.858044625,2,T3
2960,C8,synT3,sfp,2.007530104,0.380019988,1.448465589,2.590873777,0.925519121,0.856691972,2,T3
2965,C8,synT3,sfp,2.006219941,0.380589993,1.446316867,2.583155787,0.924147124,0.857976954,2,T3
2970,C8,synT3,sfp,2.00597001,0.380650003,1.445978652,2.582144586,0.923931168,0.858112236,2,T3
2975,C8,synT3,sfp,2.003120092,0.381100012,1.442466706,2.572831522,0.921688728,0.859126707,2,T3
2980,C8,synT3,sfp,2.001360031,0.381019992,1.440824365,2.570441907,0.920640064,0.858946315,2,T3
2985,C8,synT3,sfp,2.000919896,0.381270012,1.440016415,2.567315881,0.920124173,0.859509944,2,T3
2990,C8,synT3,sfp,1.998929971,0.381839993,1.437187966,2.558448456,0.918318158,0.86079487,2,T3
2995,C8,synT3,sfp,1.998600077,0.382549996,1.435813554,2.551257887,0.917440572,0.862395454,2,T3
3000,C8,synT3,sfp,1.99630995,0.382210012,1.434023593,2.550343918,0.91629765,0.861629018,2,T3
3005,C8,synT3,sfp,1.99332993,0.382449999,1.430690516,2.54281958,0.914169422,0.862170029,2,T3
3010,C8,synT3,sfp,1.997109911,0.383209988,1.433352444,2.542498374,0.915869109,0.863883298,2,T3
3015,C8,synT3,sfp,1.997980045,0.384319986,1.43258961,2.53380588,0.915382026,0.866385604,2,T3
3020,C8,synT3,sfp,1.992310002,0.383700006,1.427831648,2.529471039,0.912343984,0.86498796,2,T3
3025,C8,synT3,sfp,1.992079968,0.38392,1.427277971,2.527041298,0.911990451,0.8654839,2,T3
3030,C8,synT3,sfp,1.990470008,0.385049991,1.424005629,2.513848503,0.909901003,0.868031279,2,T3
3035,C8,synT3,sfp,1.990779904,0.385750005,1.423285705,2.508018067,0.909441318,0.869609343,2,T3
3040,C8,synT3,sfp,1.987639884,0.385350015,1.420734127,2.50612048,0.907812091,0.868707632,2,T3
3045,C8,synT3,sfp,1.984909898,0.386219993,1.416724277,2.49341804,0.90525173,0.870668854,2,T3
3050,C8,synT3,sfp,1.985409964,0.386019991,1.417518576,2.496108598,0.905758904,0.870217981,2,T3
3055,C8,synT3,sfp,1.983950073,0.386490005,1.415367226,2.489289352,0.904385229,0.871277549,2,T3
3060,C8,synT3,sfp,1.981200013,0.387349991,1.411352002,2.476716554,0.901821437,0.873216246,2,T3
3065,C8,synT3,sfp,1.981510048,0.387579988,1.411323677,2.475197148,0.901803352,0.873734736,2,T3
3070,C8,synT3,sfp,1.976900102,0.387299998,1.407125638,2.469618639,0.899122829,0.873103545,2,T3
3075,C8,synT3,sfp,1.9765899,0.388359999,1.40525602,2.459605618,0.897929045,0.875493141,2,T3
3080,C8,synT3,sfp,1.974590078,0.388329985,1.403300353,2.456372472,0.896680317,0.87542548,2,T3
3085,C8,synT3,sfp,1.975430076,0.389169995,1.402904574,2.450379187,0.896427605,0.877319144,2,T3
3090,C8,synT3,sfp,1.97113006,0.389269995,1.398457444,2.441984139,0.893588033,0.877544576,2,T3
3095,C8,synT3,sfp,1.969929894,0.389979986,1.396212778,2.433625807,0.892154775,0.879145133,2,T3
3100,C8,synT3,sfp,1.970709994,0.390050013,1.39688986,2.434368846,0.892587103,0.879302997,2,T3
3105,C8,synT3,sfp,1.966109946,0.389320011,1.393363749,2.432776954,0.890335619,0.87765733,2,T3
3110,C8,synT3,sfp,1.965790081,0.391010012,1.390557647,2.41738394,0.888543873,0.881467157,2,T3
3115,C8,synT3,sfp,1.966260012,0.39079001,1.391351234,2.420125219,0.889050592,0.880971199,2,T3
3120,C8,synT3,sfp,1.962899994,0.391470005,1.386990844,2.408350074,0.886266406,0.882504134,2,T3
3125,C8,synT3,sfp,1.959050112,0.392070013,1.382258264,2.396459433,0.88324457,0.883856751,2,T3
3130,C8,synT3,sfp,1.958580046,0.392199993,1.381596978,2.394519103,0.882822327,0.884149771,2,T3
3135,C8,synT3,sfp,1.956039885,0.39183,1.379601132,2.393317803,0.881547944,0.883315682,2,T3
3140,C8,synT3,sfp,1.954920029,0.392119986,1.378054663,2.388867048,0.880560496,0.883969408,2,T3
3145,C8,synT3,sfp,1.951409941,0.393289989,1.372823331,2.372718806,0.877220198,0.886606986,2,T3
3150,C8,synT3,sfp,1.950029947,0.393079991,1.371752275,2.372134254,0.876536309,0.88613358,2,T3
3155,C8,synT3,sfp,1.947059926,0.393559996,1.368076096,2.362891719,0.874189004,0.887215672,2,T3
3160,C8,synT3,sfp,1.946520064,0.394250014,1.366521118,2.356075172,0.873196123,0.888771203,2,T3
3165,C8,synT3,sfp,1.943389974,0.395129994,1.362096449,2.343216278,0.870370893,0.890754972,2,T3
3170,C8,synT3,sfp,1.938959927,0.394490004,1.358607921,2.341006674,0.868143406,0.889312221,2,T3
3175,C8,synT3,sfp,1.938029966,0.395580006,1.356074409,2.330202701,0.866525714,0.891769448,2,T3
3180,C8,synT3,sfp,1.937640035,0.394600001,1.357126208,2.337801691,0.867197306,0.88956019,2,T3
3185,C8,synT3,sfp,1.934479911,0.395910007,1.352038874,2.321331753,0.863948953,0.892513382,2,T3
3190,C8,synT3,sfp,1.933589917,0.395600001,1.351604944,2.322405227,0.863671881,0.891814525,2,T3
3195,C8,synT3,sfp,1.929190104,0.396170011,1.346366564,2.310075814,0.860327083,0.893099517,2,T3
3200,C8,synT3,sfp,1.925439916,0.395950005,1.342940036,2.305476934,0.858139184,0.892603551,2,T3
3205,C8,synT3,sfp,1.924310024,0.396530001,1.340956887,2.298705194,0.856872908,0.893911054,2,T3
3210,C8,synT3,sfp,1.923019929,0.397220002,1.3386517,2.290767419,0.855401005,0.895466548,2,T3
3215,C8,synT3,sfp,1.920570111,0.396829999,1.336775632,2.2898052,0.854203103,0.894587351,2,T3
3220,C8,synT3,sfp,1.917280053,0.397869984,1.331955606,2.275585128,0.851125431,0.896931824,2,T3
3225,C8,synT3,sfp,1.917259955,0.398610008,1.330846826,2.269469696,0.850417454,0.898600085,2,T3
3230,C8,synT3,sfp,1.913259903,0.398729996,1.326670254,2.26166666,0.847750639,0.898870579,2,T3
3235,C8,synT3,sfp,1.911639943,0.398509992,1.325373952,2.260704137,0.846922927,0.898374615,2,T3
3240,C8,synT3,sfp,1.908980093,0.398319985,1.32299363,2.257720463,0.84540305,0.897946276,2,T3
3245,C8,synT3,sfp,1.908039925,0.398840003,1.321288438,2.251870629,0.844314255,0.899118572,2,T3
3250,C8,synT3,sfp,1.904939989,0.399129991,1.31776189,2.244228611,0.842062491,0.899772299,2,T3
3255,C8,synT3,sfp,1.901369973,0.398650008,1.314897997,2.242047448,0.840233844,0.898690259,2,T3
3260,C8,synT3,sfp,1.899190015,0.400249989,1.310364236,2.225385306,0.837338958,0.902297149,2,T3
3265,C8,synT3,sfp,1.89567998,0.400109989,1.307060161,2.220550715,0.835229247,0.901981544,2,T3
3270,C8,synT3,sfp,1.893870059,0.400489993,1.304691199,2.214422969,0.833716623,0.902838198,2,T3
3275,C8,synT3,sfp,1.891260015,0.401440013,1.300683538,2.202396451,0.83115766,0.904979862,2,T3
3280,C8,synT3,sfp,1.888280009,0.400910003,1.298483253,2.201577475,0.829752739,0.903785043,2,T3
3285,C8,synT3,sfp,1.887390015,0.401620007,1.29654874,2.194411249,0.828517519,0.905385629,2,T3
3290,C8,synT3,sfp,1.883169999,0.401839987,1.292005102,2.185524052,0.825616325,0.905881537,2,T3
3295,C8,synT3,sfp,1.882029954,0.402729994,1.289555727,2.176560042,0.824052356,0.90788791,2,T3
3300,C8,synT3,sfp,1.879089967,0.40272,1.286630444,2.171676533,0.82218451,0.907865379,2,T3
3305,C8,synT3,sfp,1.876229979,0.40229001,1.284403033,2.170234125,0.820762269,0.906896038,2,T3
3310,C8,synT3,sfp,1.872860046,0.402559991,1.280635918,2.162417671,0.8183569,0.907504666,2,T3
3315,C8,synT3,sfp,1.872250046,0.402369994,1.280305432,2.162880448,0.818145878,0.907076349,2,T3
3320,C8,synT3,sfp,1.86949004,0.403569991,1.275780056,2.148827021,0.815256346,0.909781544,2,T3
3325,C8,synT3,sfp,1.866680001,0.404049989,1.272263871,2.140358928,0.813011199,0.910863619,2,T3
3330,C8,synT3,sfp,1.862849984,0.403949992,1.268580965,2.134691398,0.810659598,0.910638192,2,T3
3335,C8,synT3,sfp,1.862659987,0.404319987,1.26784665,2.131503398,0.810190725,0.911472286,2,T3
3340,C8,synT3,sfp,1.857420012,0.404390004,1.262503669,2.122153284,0.806779137,0.911630127,2,T3
3345,C8,synT3,sfp,1.856699978,0.404839996,1.261121633,2.117473956,0.805896683,0.912644558,2,T3
3350,C8,synT3,sfp,1.855299951,0.405190007,1.25920669,2.11243235,0.804673957,0.9134336,2,T3
3355,C8,synT3,sfp,1.853170043,0.405789995,1.256194111,2.104262575,0.802750372,0.914786174,2,T3
3360,C8,synT3,sfp,1.848739962,0.405060001,1.252837957,2.102422791,0.800607408,0.913140525,2,T3
3365,C8,synT3,sfp,1.845299979,0.406609996,1.247117707,2.084845651,0.796954927,0.916634729,2,T3
3370,C8,synT3,sfp,1.843430036,0.406769999,1.245012376,2.080507411,0.795610636,0.91699543,2,T3
3375,C8,synT3,sfp,1.842719987,0.406710011,1.244390578,2.079775051,0.795213607,0.916860198,2,T3
3380,C8,synT3,sfp,1.838240025,0.406650006,1.239998893,2.072740949,0.792409438,0.916724926,2,T3
3385,C8,synT3,sfp,1.836849981,0.406859995,1.238299925,2.068832693,0.791324617,0.91719831,2,T3
3390,C8,synT3,sfp,1.834960039,0.407539988,1.235409615,2.060559987,0.789479103,0.918731241,2,T3
3395,C8,synT3,sfp,1.832999951,0.407720013,1.233184683,2.055940802,0.788058444,0.919137079,2,T3
3400,C8,synT3,sfp,1.829150014,0.408459995,1.228246126,2.043997632,0.784905088,0.920805245,2,T3
3405,C8,synT3,sfp,1.825440013,0.407150002,1.226463314,2.047597705,0.783766731,0.917852083,2,T3
3410,C8,synT3,sfp,1.823500006,0.408889992,1.22196353,2.031403876,0.780893539,0.921774602,2,T3
3415,C8,synT3,sfp,1.820789997,0.408959989,1.219150546,2.026380654,0.779097399,0.921932398,2,T3
3420,C8,synT3,sfp,1.818810007,0.409070006,1.217008703,2.022276616,0.777729794,0.922180414,2,T3
3425,C8,synT3,sfp,1.816990016,0.408880002,1.215468236,2.020655404,0.776746178,0.921752082,2,T3
3430,C8,synT3,sfp,1.813049946,0.410160008,1.209645091,2.004698971,0.773027998,0.924637643,2,T3
3435,C8,synT3,sfp,1.811539968,0.410049996,1.208296958,2.003002002,0.77216719,0.924389638,2,T3
3440,C8,synT3,sfp,1.809230015,0.410359987,1.205530962,1.996907164,0.770401053,0.925088462,2,T3
3445,C8,synT3,sfp,1.806619975,0.409890008,1.20361233,1.996015041,0.769175972,0.924028972,2,T3
3450,C8,synT3,sfp,1.805130015,0.410519994,1.201195569,1.988950253,0.767632828,0.925449171,2,T3
3455,C8,synT3,sfp,1.801879963,0.411090001,1.197106954,1.979431848,0.765022174,0.926734157,2,T3
3460,C8,synT3,sfp,1.799000059,0.411220004,1.194035797,1.973729479,0.763061186,0.927027227,2,T3
3465,C8,synT3,sfp,1.796409986,0.411190014,1.191489843,1.969664685,0.76143555,0.926959621,2,T3
3470,C8,synT3,sfp,1.793979946,0.411700007,1.18830953,1.961973871,0.759404863,0.928109314,2,T3
3475,C8,synT3,sfp,1.791100044,0.412819998,1.183781958,1.94919596,0.756513928,0.930634148,2,T3
3480,C8,synT3,sfp,1.788880003,0.412880012,1.181473629,1.945112332,0.755040019,0.930769439,2,T3
3485,C8,synT3,sfp,1.786719991,0.412500004,1.179872664,1.944266062,0.754017775,0.929912774,2,T3
3490,C8,synT3,sfp,1.784510055,0.413259997,1.176544667,1.935216527,0.75189279,0.931626054,2,T3
3495,C8,synT3,sfp,1.782300013,0.412829997,1.174967216,1.934634889,0.750885559,0.93065669,2,T3
3500,C8,synT3,sfp,1.779480042,0.41319,1.171617629,1.927438848,0.748746788,0.931468257,2,T3
3505,C8,synT3,sfp,1.775699958,0.413839988,1.16688132,1.916632059,0.745722571,0.932933546,2,T3
3510,C8,synT3,sfp,1.773409948,0.41361999,1.164914958,1.914419968,0.744467014,0.932437597,2,T3
3515,C8,synT3,sfp,1.772979987,0.413969998,1.163970085,1.911249851,0.743863696,0.933226633,2,T3
3520,C8,synT3,sfp,1.770109966,0.414049999,1.160982371,1.905975662,0.741955988,0.933406981,2,T3
3525,C8,synT3,sfp,1.765989948,0.414539992,1.156141502,1.895784943,0.738865007,0.93451159,2,T3
3530,C8,synT3,sfp,1.764769988,0.414540012,1.154921512,1.893784371,0.738086022,0.934511635,2,T3
3535,C8,synT3,sfp,1.761800001,0.415180005,1.151010003,1.884461117,0.735588453,0.935954393,2,T3
3540,C8,synT3,sfp,1.760140009,0.414489995,1.150365115,1.886540637,0.735176682,0.934398879,2,T3
3545,C8,synT3,sfp,1.757329951,0.415180008,1.146539949,1.877142625,0.732734245,0.935954399,2,T3
3550,C8,synT3,sfp,1.755619992,0.416379992,1.14306464,1.866059344,0.730515198,0.938659564,2,T3
3555,C8,synT3,sfp,1.753729999,0.416460011,1.141056926,1.862423823,0.729233238,0.938839954,2,T3
3560,C8,synT3,sfp,1.750450017,0.416329996,1.137968216,1.857962496,0.727261041,0.938546855,2,T3
3565,C8,synT3,sfp,1.74687003,0.416090005,1.13474129,1.853762479,0.725200592,0.938005836,2,T3
0,D8,synT3,sfp,0.004290002,0.003989997,-0.001579862,-0.269147976,0.000730492,0.008994785,3,T3
5,D8,synT3,sfp,0.003190001,0.003290001,-0.001650068,-0.340918283,0.000685664,0.007416762,3,T3
10,D8,synT3,sfp,0.003790002,0.003580002,-0.001476699,-0.280384097,0.000796363,0.00807052,3,T3
15,D8,synT3,sfp,0.004130003,0.003470001,-0.000974871,-0.190968719,0.001116789,0.00782254,3,T3
20,D8,synT3,sfp,0.003449997,0.003169999,-0.00121353,-0.260217234,0.000964401,0.007146235,3,T3
25,D8,synT3,sfp,0.003559999,0.003210003,-0.001162381,-0.246142987,0.000997061,0.007236419,3,T3
30,D8,synT3,sfp,0.004149999,0.003709997,-0.001307944,-0.239640507,0.000904116,0.008363573,3,T3
35,D8,synT3,sfp,0.004310003,0.003419999,-0.000721312,-0.143364451,0.001278692,0.00770982,3,T3
40,D8,synT3,sfp,0.004349997,0.003489996,-0.000784294,-0.152756069,0.001238476,0.007867618,3,T3
45,D8,synT3,sfp,0.003480002,0.003469999,-0.00162487,-0.318297984,0.000701753,0.007822537,3,T3
50,D8,synT3,sfp,0.003900002,0.003790002,-0.00167564,-0.300528638,0.000669336,0.008543929,3,T3
55,D8,synT3,sfp,0.004059999,0.003640001,-0.00129497,-0.241825883,0.000912401,0.008205778,3,T3
60,D8,synT3,sfp,0.004409999,0.003619997,-0.000915542,-0.171915346,0.001154672,0.008160683,3,T3
65,D8,synT3,sfp,0.003670002,0.003519996,-0.001508423,-0.291289949,0.000776107,0.007935247,3,T3
70,D8,synT3,sfp,0.004139999,0.00372,-0.001332661,-0.243512565,0.000888334,0.008386123,3,T3
75,D8,synT3,sfp,0.003930002,0.003590003,-0.001351413,-0.255880863,0.000876361,0.008093067,3,T3
80,D8,synT3,sfp,0.003879999,0.003629996,-0.001460251,-0.273442422,0.000806866,0.008183223,3,T3
85,D8,synT3,sfp,0.003830004,0.003170002,-0.000833529,-0.17873344,0.001207039,0.007146244,3,T3
90,D8,synT3,sfp,0.004060002,0.003710002,-0.001397948,-0.256130601,0.000846647,0.008363583,3,T3
95,D8,synT3,sfp,0.003939999,0.003439998,-0.001120737,-0.221457292,0.001023652,0.007754904,3,T3
100,D8,synT3,sfp,0.003979997,0.003400003,-0.0010219,-0.204302541,0.001086761,0.007664743,3,T3
105,D8,synT3,sfp,0.003260002,0.0035,-0.001889007,-0.366868062,0.000533098,0.00789017,3,T3
110,D8,synT3,sfp,0.003929998,0.003210001,-0.00079238,-0.167792532,0.001233314,0.007236415,3,T3
115,D8,synT3,sfp,0.003830004,0.003580001,-0.001436697,-0.272788802,0.000821906,0.008070518,3,T3
120,D8,synT3,sfp,0.003739999,0.003829999,-0.001894485,-0.336230434,0.0005296,0.008634096,3,T3
125,D8,synT3,sfp,0.003380001,0.003809997,-0.002225057,-0.396973081,0.000318524,0.008589005,3,T3
130,D8,synT3,sfp,0.00398,0.003630003,-0.001360262,-0.254718208,0.000870711,0.00818324,3,T3
135,D8,synT3,sfp,0.003739999,0.003320002,-0.001144205,-0.234266401,0.001008667,0.007484393,3,T3
140,D8,synT3,sfp,0.003840002,0.003940001,-0.001956311,-0.337509483,0.000490123,0.008882078,3,T3
145,D8,synT3,sfp,0.003849998,0.003929998,-0.001931599,-0.334094341,0.000505902,0.008859528,3,T3
150,D8,synT3,sfp,0.003370002,0.003780003,-0.002190931,-0.393986174,0.000340314,0.008521389,3,T3
155,D8,synT3,sfp,0.003810001,0.003850004,-0.001853913,-0.327320145,0.000555506,0.008679195,3,T3
160,D8,synT3,sfp,0.003690003,0.003589998,-0.001591405,-0.301322125,0.000723122,0.008093055,3,T3
165,D8,synT3,sfp,0.003999997,0.003949998,-0.001811022,-0.311653129,0.000582892,0.008904614,3,T3
170,D8,synT3,sfp,0.004110003,0.003849998,-0.001553903,-0.274351857,0.000747067,0.008679182,3,T3
175,D8,synT3,sfp,0.003630002,0.003480002,-0.001489585,-0.290958076,0.000788136,0.007845086,3,T3
180,D8,synT3,sfp,0.004109997,0.003599996,-0.001186119,-0.223960161,0.000981904,0.008115594,3,T3
185,D8,synT3,sfp,0.00355,0.003590001,-0.001731412,-0.327831237,0.000633725,0.008093062,3,T3
190,D8,synT3,sfp,0.003830003,0.00346,-0.001260158,-0.247567463,0.000934629,0.007799995,3,T3
195,D8,synT3,sfp,0.003840004,0.00363,-0.001500253,-0.280932756,0.000781324,0.008183233,3,T3
200,D8,synT3,sfp,0.003840002,0.003599998,-0.001456116,-0.274940235,0.000809506,0.008115597,3,T3
205,D8,synT3,sfp,0.00294,0.003849998,-0.002723906,-0.480923566,0,0.008679182,3,T3
210,D8,synT3,sfp,0.003890004,0.003749997,-0.001626786,-0.294879036,0.000700531,0.008453746,3,T3
215,D8,synT3,sfp,0.003969999,0.003619999,-0.001355544,-0.254536372,0.000873723,0.008160686,3,T3
220,D8,synT3,sfp,0.003520004,0.003529999,-0.001673137,-0.322182013,0.000670935,0.007957798,3,T3
225,D8,synT3,sfp,0.004009998,0.003620002,-0.00131555,-0.247026173,0.00089926,0.008160693,3,T3
230,D8,synT3,sfp,0.003650003,0.00308,-0.000881124,-0.194460201,0.001176649,0.006943349,3,T3
235,D8,synT3,sfp,0.00336,0.003200001,-0.001347666,-0.286270453,0.000878754,0.007213872,3,T3
240,D8,synT3,sfp,0.003300001,0.003569999,-0.001951984,-0.371665948,0.000492886,0.008047969,3,T3
245,D8,synT3,sfp,0.004149999,0.003270002,-0.000660649,-0.137330602,0.001317426,0.007371678,3,T3
250,D8,synT3,sfp,0.00397,0.003550001,-0.001252567,-0.239837345,0.000939476,0.008002888,3,T3
255,D8,synT3,sfp,0.003590002,0.003259997,-0.001205927,-0.25144798,0.000969257,0.007349122,3,T3
260,D8,synT3,sfp,0.003500001,0.003160001,-0.001148818,-0.247120411,0.001005721,0.007123697,3,T3
265,D8,synT3,sfp,0.003779999,0.003850001,-0.001883911,-0.332616654,0.000536352,0.008679188,3,T3
270,D8,synT3,sfp,0.004279996,0.003049999,-0.000206994,-0.046132044,0.001607093,0.006875716,3,T3
275,D8,synT3,sfp,0.00376,0.003910001,-0.00199218,-0.34633475,0.00046722,0.008814449,3,T3
280,D8,synT3,sfp,0.00306,0.003670001,-0.002339104,-0.433239328,0.000245703,0.008273408,3,T3
285,D8,synT3,sfp,0.003749999,0.003899999,-0.001987465,-0.346401234,0.000470231,0.0087919,3,T3
290,D8,synT3,sfp,0.003829998,0.003880004,-0.001878051,-0.329017988,0.000540093,0.008746825,3,T3
295,D8,synT3,sfp,0.0041,0.003810001,-0.001505064,-0.268518622,0.000778252,0.008589015,3,T3
300,D8,synT3,sfp,0.003670001,0.003389997,-0.001317176,-0.264112571,0.000898222,0.007642186,3,T3
305,D8,synT3,sfp,0.004149999,0.003869997,-0.001543327,-0.271076534,0.00075382,0.008724266,3,T3
310,D8,synT3,sfp,0.004100001,0.003740004,-0.001402087,-0.254828176,0.000844005,0.008431218,3,T3
315,D8,synT3,sfp,0.004030003,0.004020001,-0.001884001,-0.318566049,0.000536294,0.009062425,3,T3
320,D8,synT3,sfp,0.003539997,0.003630001,-0.001800261,-0.337111185,0.000589764,0.008183235,3,T3
325,D8,synT3,sfp,0.004320001,0.003599998,-0.000976118,-0.184308125,0.001115994,0.008115597,3,T3
330,D8,synT3,sfp,0.003929998,0.003289997,-0.000910064,-0.188027423,0.00115817,0.007416752,3,T3
335,D8,synT3,sfp,0.003650003,0.003570003,-0.001601989,-0.305025088,0.000716363,0.008047979,3,T3
340,D8,synT3,sfp,0.004029998,0.003570003,-0.001221994,-0.232672486,0.000958997,0.008047979,3,T3
345,D8,synT3,sfp,0.003780003,0.003940001,-0.00201631,-0.347860805,0.000451812,0.008882078,3,T3
350,D8,synT3,sfp,0.003970002,0.003909999,-0.001782173,-0.309825952,0.000601313,0.008814444,3,T3
355,D8,synT3,sfp,0.003729998,0.003769999,-0.001816218,-0.327469739,0.000579575,0.008498837,3,T3
