timepoint,well,indsyn,pptase,590,800,Indconc,Indconcnorm,IndconcNormRange,Bacnorm,ExpID,typeID
1255,E3,indC native,sfp,0.02347,0.015259998,0.00102033,0.045449651,0.001868909,0.034401133,4,wt
1260,E3,indC native,sfp,0.024399998,0.016540001,6.73E-05,0.002764115,0.001260356,0.037286685,4,wt
1265,E3,indC native,sfp,0.026060001,0.017330001,0.000565056,0.022163467,0.001578209,0.039067611,4,wt
1270,E3,indC native,sfp,0.027469997,0.018149997,0.000768719,0.028789595,0.001708251,0.040916156,4,wt
1275,E3,indC native,sfp,0.028759998,0.019019996,0.000778826,0.027833938,0.001714705,0.042877422,4,wt
1280,E3,indC native,sfp,0.029919998,0.019550001,0.001159112,0.040301673,0.001957524,0.044072231,4,wt
1285,E3,indC native,sfp,0.031950002,0.020489996,0.001806247,0.059921088,0.002370731,0.046191294,4,wt
1290,E3,indC native,sfp,0.033459993,0.021459997,0.001889224,0.059840935,0.002423714,0.048378001,4,wt
1295,E3,indC native,sfp,0.035429998,0.023259999,0.001211166,0.035394724,0.001990762,0.052435806,4,wt
1300,E3,indC native,sfp,0.036720003,0.024060003,0.00132425,0.03741268,0.002062968,0.054239282,4,wt
1305,E3,indC native,sfp,0.038280003,0.025069998,0.0013984,0.037915935,0.002110314,0.056516149,4,wt
1310,E3,indC native,sfp,0.04006,0.025679997,0.002281,0.060377452,0.00267387,0.057891291,4,wt
1315,E3,indC native,sfp,0.042030005,0.027480002,0.001602936,0.039650075,0.002240914,0.061949103,4,wt
1320,E3,indC native,sfp,0.04355,0.028610002,0.001460539,0.034700824,0.002149991,0.064496499,4,wt
1325,E3,indC native,sfp,0.045369998,0.029600003,0.001824101,0.04188916,0.002382132,0.066728292,4,wt
1330,E3,indC native,sfp,0.047320003,0.030540003,0.00239123,0.053222685,0.002744253,0.068847366,4,wt
1335,E3,indC native,sfp,0.049419998,0.031129999,0.003623255,0.079115997,0.003530923,0.070177414,4,wt
1340,E3,indC native,sfp,0.051259995,0.032970003,0.002756339,0.056827458,0.002977382,0.074325398,4,wt
1345,E3,indC native,sfp,0.052960002,0.034039999,0.002882227,0.05755501,0.003057764,0.076737526,4,wt
1350,E3,indC native,sfp,0.055260008,0.034749996,0.004137724,0.080937782,0.003859421,0.078338097,4,wt
1355,E3,indC native,sfp,0.056779997,0.036629998,0.002891958,0.053666045,0.003063977,0.082576249,4,wt
1360,E3,indC native,sfp,0.059550002,0.037650001,0.004161391,0.075130799,0.003874532,0.084875677,4,wt
1365,E3,indC native,sfp,0.061640006,0.039209995,0.003956417,0.068588254,0.003743653,0.088392425,4,wt
1370,E3,indC native,sfp,0.063180002,0.0401,0.004187086,0.070976088,0.00389094,0.090398793,4,wt
1375,E3,indC native,sfp,0.065819995,0.041939998,0.004120176,0.06677777,0.003848216,0.094546762,4,wt
1380,E3,indC native,sfp,0.068130005,0.04285,0.005091441,0.080767091,0.004468386,0.09659821,4,wt
1385,E3,indC native,sfp,0.070510004,0.044490004,0.005058756,0.077290449,0.004447516,0.100295327,4,wt
1390,E3,indC native,sfp,0.072670004,0.045679999,0.0054681,0.081368236,0.00470889,0.102977974,4,wt
1395,E3,indC native,sfp,0.075139995,0.047010003,0.005981463,0.086489153,0.005036681,0.105976247,4,wt
1400,E3,indC native,sfp,0.077320008,0.048329993,0.00621958,0.087475985,0.005188723,0.108951944,4,wt
1405,E3,indC native,sfp,0.080029998,0.049860005,0.0066787,0.091050871,0.005481879,0.112401104,4,wt
1410,E3,indC native,sfp,0.0826,0.050920007,0.007689285,0.102645998,0.006127156,0.114790703,4,wt
1415,E3,indC native,sfp,0.085019997,0.052220007,0.008196794,0.106696853,0.006451209,0.117721336,4,wt
1420,E3,indC native,sfp,0.087459996,0.053969995,0.008062306,0.101543335,0.006365336,0.121666393,4,wt
1425,E3,indC native,sfp,0.090190004,0.055619999,0.008364919,0.102229274,0.00655856,0.125386054,4,wt
1430,E3,indC native,sfp,0.092860005,0.056720001,0.009416657,0.112850907,0.007230114,0.127865826,4,wt
1435,E3,indC native,sfp,0.095949997,0.058380004,0.010064545,0.117185676,0.007643801,0.131608027,4,wt
1440,E3,indC native,sfp,0.09872,0.060180006,0.010186483,0.115057933,0.007721661,0.135665833,4,wt
1445,E3,indC native,sfp,0.101170003,0.061020001,0.011400732,0.127000383,0.00849698,0.137559462,4,wt
1450,E3,indC native,sfp,0.103770005,0.063159999,0.010852486,0.116796989,0.008146916,0.142383732,4,wt
1455,E3,indC native,sfp,0.106970004,0.064669994,0.011831064,0.124355641,0.008771755,0.145787765,4,wt
1460,E3,indC native,sfp,0.109929994,0.065929995,0.01293741,0.133385561,0.009478177,0.148628227,4,wt
1465,E3,indC native,sfp,0.113310003,0.067730006,0.013669341,0.137186379,0.009945528,0.152686054,4,wt
1470,E3,indC native,sfp,0.116120006,0.069110005,0.014449167,0.142117119,0.01044346,0.155797032,4,wt
1475,E3,indC native,sfp,0.118749994,0.070380004,0.015210802,0.146908639,0.010929777,0.158660034,4,wt
1480,E3,indC native,sfp,0.122170004,0.072390003,0.015673811,0.147177194,0.011225417,0.163191245,4,wt
1485,E3,indC native,sfp,0.126120006,0.073989999,0.017269987,0.158658563,0.012244604,0.166798168,4,wt
1490,E3,indC native,sfp,0.128609992,0.075330006,0.017788628,0.160516233,0.012575765,0.169818993,4,wt
1495,E3,indC native,sfp,0.132809999,0.076820002,0.019796636,0.17517075,0.013857914,0.17317794,4,wt
1500,E3,indC native,sfp,0.136069998,0.078870005,0.020040783,0.172721865,0.014013806,0.177799333,4,wt
1505,E3,indC native,sfp,0.139189998,0.080710006,0.020453875,0.172263286,0.014277573,0.181947308,4,wt
1510,E3,indC native,sfp,0.143540006,0.082230002,0.022567748,0.186553089,0.015627318,0.185373887,4,wt
1515,E3,indC native,sfp,0.147059993,0.083990005,0.023498516,0.190176716,0.01622163,0.189341521,4,wt
1520,E3,indC native,sfp,0.150719994,0.085560001,0.024848825,0.197414747,0.017083826,0.192880817,4,wt
1525,E3,indC native,sfp,0.154110006,0.087270001,0.025723179,0.200356842,0.017642117,0.196735728,4,wt
1530,E3,indC native,sfp,0.158240006,0.088979999,0.027337523,0.208838847,0.018672904,0.200590635,4,wt
1535,E3,indC native,sfp,0.162150002,0.090709998,0.028702439,0.215084023,0.019544427,0.204490632,4,wt
1540,E3,indC native,sfp,0.166019987,0.092230006,0.030336274,0.223580802,0.020587659,0.207917235,4,wt
1545,E3,indC native,sfp,0.169150007,0.094259997,0.030479881,0.219801348,0.020679355,0.212493515,4,wt
1550,E3,indC native,sfp,0.173979999,0.096079998,0.032632388,0.230866211,0.022053769,0.216596405,4,wt
1555,E3,indC native,sfp,0.178009995,0.097669993,0.03432327,0.238875725,0.023133428,0.220180785,4,wt
1560,E3,indC native,sfp,0.182079993,0.098989999,0.03645135,0.250303433,0.024492244,0.223156517,4,wt
1565,E3,indC native,sfp,0.186550011,0.101159994,0.037728989,0.253519219,0.02530804,0.228048412,4,wt
1570,E3,indC native,sfp,0.191300013,0.102949997,0.039845637,0.263086734,0.026659557,0.232083676,4,wt
1575,E3,indC native,sfp,0.194750007,0.104039995,0.041692086,0.272394172,0.027838547,0.234540897,4,wt
1580,E3,indC native,sfp,0.199699996,0.106780004,0.042611125,0.271254895,0.02842537,0.240717791,4,wt
1585,E3,indC native,sfp,0.203770001,0.109030007,0.043371049,0.270394839,0.028910595,0.245790049,4,wt
1590,E3,indC native,sfp,0.207770002,0.110409999,0.045340882,0.279142567,0.030168368,0.248901012,4,wt
1595,E3,indC native,sfp,0.211959996,0.112389998,0.04661801,0.281949012,0.030983837,0.253364592,4,wt
1600,E3,indC native,sfp,0.216279992,0.113859999,0.048775421,0.291188594,0.032361382,0.256678465,4,wt
1605,E3,indC native,sfp,0.220040006,0.11445,0.051667458,0.306863907,0.034207999,0.258008524,4,wt
1610,E3,indC native,sfp,0.225590012,0.117209998,0.053157106,0.308277043,0.035159166,0.264230482,4,wt
1615,E3,indC native,sfp,0.228750014,0.118700003,0.054125095,0.309950582,0.035777244,0.26758945,4,wt
1620,E3,indC native,sfp,0.233509999,0.121000004,0.055501445,0.311790891,0.036656068,0.27277442,4,wt
1625,E3,indC native,sfp,0.238149986,0.122809999,0.057478668,0.318139418,0.03791856,0.276854753,4,wt
1630,E3,indC native,sfp,0.242660005,0.124460004,0.059561291,0.325296061,0.039248351,0.280574415,4,wt
1635,E3,indC native,sfp,0.246930011,0.125620006,0.062124764,0.336163421,0.040885174,0.283189448,4,wt
1640,E3,indC native,sfp,0.251859992,0.127429999,0.064391983,0.343482511,0.042332834,0.287269777,4,wt
1645,E3,indC native,sfp,0.256459995,0.128610001,0.067256033,0.355468416,0.04416158,0.289929895,4,wt
1650,E3,indC native,sfp,0.260860002,0.130860005,0.068345957,0.355018027,0.044857516,0.295002156,4,wt
1655,E3,indC native,sfp,0.265660003,0.132759994,0.070350799,0.36020217,0.046137644,0.299285364,4,wt
1660,E3,indC native,sfp,0.269559984,0.135149995,0.070734742,0.355763391,0.046382798,0.304673225,4,wt
1665,E3,indC native,sfp,0.275590004,0.136960002,0.074101979,0.367773611,0.048532838,0.308753586,4,wt
1670,E3,indC native,sfp,0.280490003,0.138659994,0.076501043,0.375025411,0.050064684,0.312585935,4,wt
1675,E3,indC native,sfp,0.285119995,0.140589996,0.078291721,0.378534907,0.051208063,0.316936806,4,wt
1680,E3,indC native,sfp,0.28987001,0.142439995,0.08032012,0.383298316,0.052503232,0.321107321,4,wt
1685,E3,indC native,sfp,0.295000015,0.144490001,0.082434269,0.387805986,0.053853153,0.32572872,4,wt
1690,E3,indC native,sfp,0.299619987,0.146199993,0.084538595,0.393053969,0.055196803,0.329583612,4,wt
1695,E3,indC native,sfp,0.304919995,0.147999996,0.087190538,0.400453567,0.056890116,0.33364142,4,wt
1700,E3,indC native,sfp,0.310850007,0.149540005,0.090854973,0.412986473,0.059229922,0.337113114,4,wt
1705,E3,indC native,sfp,0.314760002,0.151599998,0.091734419,0.411317922,0.059791464,0.341757027,4,wt
1710,E3,indC native,sfp,0.320989988,0.153899993,0.094580779,0.417742634,0.061608916,0.346941983,4,wt
1715,E3,indC native,sfp,0.327139987,0.156210001,0.097332422,0.423538806,0.063365888,0.352149513,4,wt
1720,E3,indC native,sfp,0.332189995,0.157970001,0.099793215,0.429408766,0.064937148,0.35611714,4,wt
1725,E3,indC native,sfp,0.338059992,0.160120005,0.102500243,0.435134795,0.066665634,0.360963968,4,wt
1730,E3,indC native,sfp,0.34443001,0.162189998,0.105825001,0.443515421,0.068788551,0.365630424,4,wt
1735,E3,indC native,sfp,0.350530013,0.164090006,0.109129817,0.452070126,0.070898734,0.369913676,4,wt
1740,E3,indC native,sfp,0.355819996,0.165749994,0.111977718,0.459221914,0.07271717,0.373655843,4,wt
1745,E3,indC native,sfp,0.362900014,0.168560003,0.114923805,0.463446898,0.074598298,0.379990542,4,wt
1750,E3,indC native,sfp,0.369049995,0.170380007,0.118396295,0.47235008,0.076815545,0.38409344,4,wt
1755,E3,indC native,sfp,0.375239995,0.172239995,0.121849984,0.480879191,0.079020786,0.388286473,4,wt
1760,E3,indC native,sfp,0.382010011,0.174660002,0.125059818,0.486708402,0.081070323,0.393741978,4,wt
1765,E3,indC native,sfp,0.388670013,0.176999985,0.128277366,0.49263052,0.083124784,0.399017081,4,wt
1770,E3,indC native,sfp,0.395339999,0.178830013,0.132255114,0.502708906,0.085664647,0.403142576,4,wt
1775,E3,indC native,sfp,0.401490001,0.181550006,0.134403614,0.503221505,0.087036502,0.409274347,4,wt
1780,E3,indC native,sfp,0.409110025,0.183950008,0.138492885,0.511766865,0.089647574,0.414684754,4,wt
1785,E3,indC native,sfp,0.414949989,0.18523999,0.1424351,0.522669056,0.092164748,0.417592804,4,wt
1790,E3,indC native,sfp,0.422060013,0.188189991,0.145205244,0.524481646,0.093933535,0.424243091,4,wt
1795,E3,indC native,sfp,0.429569995,0.191010012,0.148566567,0.528700193,0.096079798,0.43060036,4,wt
1800,E3,indC native,sfp,0.437310014,0.192110004,0.154688338,0.547333597,0.099988658,0.433080108,4,wt
1805,E3,indC native,sfp,0.443489971,0.194410013,0.157484647,0.550635371,0.101774151,0.438265099,4,wt
1810,E3,indC native,sfp,0.450620023,0.197209993,0.160495523,0.553195347,0.103696649,0.444577188,4,wt
1815,E3,indC native,sfp,0.458100016,0.199869996,0.164062266,0.557963274,0.105974077,0.450573724,4,wt
1820,E3,indC native,sfp,0.465899985,0.200799999,0.170494065,0.577151822,0.110080895,0.452670262,4,wt
1825,E3,indC native,sfp,0.472179988,0.204130013,0.171875135,0.572335522,0.110962733,0.460177225,4,wt
1830,E3,indC native,sfp,0.47996997,0.206160003,0.176678708,0.582538074,0.114029899,0.4647535,4,wt
1835,E3,indC native,sfp,0.487169974,0.208140014,0.180965828,0.590997313,0.116767301,0.469217106,4,wt
1840,E3,indC native,sfp,0.495210026,0.210190009,0.185990041,0.601481308,0.119975351,0.473838478,4,wt
1845,E3,indC native,sfp,0.50349998,0.212929992,0.190249082,0.607337708,0.122694824,0.480015315,4,wt
1850,E3,indC native,sfp,0.509719995,0.214820011,0.193688605,0.612877742,0.12489102,0.48427605,4,wt
1855,E3,indC native,sfp,0.517899985,0.216990008,0.198676214,0.62237287,0.128075697,0.489167948,4,wt
1860,E3,indC native,sfp,0.526229975,0.219319987,0.203578468,0.630954648,0.131205873,0.494420498,4,wt
1865,E3,indC native,sfp,0.532760012,0.221110003,0.207475132,0.637825933,0.133693962,0.498455792,4,wt
1870,E3,indC native,sfp,0.541789983,0.22434001,0.211753293,0.641605313,0.136425644,0.505737308,4,wt
1875,E3,indC native,sfp,0.54985999,0.225709988,0.217807864,0.655944798,0.140291595,0.508825696,4,wt
1880,E3,indC native,sfp,0.557130026,0.227840008,0.221944332,0.662153358,0.142932803,0.513627471,4,wt
1885,E3,indC native,sfp,0.56561998,0.230440012,0.226609304,0.668442971,0.14591147,0.519488748,4,wt
1890,E3,indC native,sfp,0.573740022,0.23197,0.23247851,0.681232728,0.149659063,0.522937854,4,wt
1895,E3,indC native,sfp,0.581300023,0.233649988,0.237567007,0.691138166,0.152908158,0.526725106,4,wt
1900,E3,indC native,sfp,0.589819995,0.236099988,0.242482672,0.698118676,0.156046897,0.532248226,4,wt
1905,E3,indC native,sfp,0.597840004,0.238140006,0.247501519,0.706463974,0.15925152,0.536847108,4,wt
1910,E3,indC native,sfp,0.606719982,0.239550012,0.254307173,0.721617284,0.163597051,0.540025732,4,wt
1915,E3,indC native,sfp,0.614119998,0.241699993,0.258544256,0.72711444,0.166302504,0.544872506,4,wt
1920,E3,indC native,sfp,0.62217999,0.242650013,0.265206632,0.742931162,0.170556549,0.547014168,4,wt
1925,E3,indC native,sfp,0.63064998,0.244400015,0.271102114,0.754008407,0.174320918,0.550959259,4,wt
1930,E3,indC native,sfp,0.638670019,0.246119989,0.276591823,0.763900797,0.177826195,0.554836653,4,wt
1935,E3,indC native,sfp,0.646760009,0.24790001,0.282063143,0.773418063,0.18131973,0.558849416,4,wt
1940,E3,indC native,sfp,0.653399982,0.24834,0.288055827,0.788450623,0.185146165,0.559841301,4,wt
1945,E3,indC native,sfp,0.661619972,0.24999999,0.293833731,0.798925297,0.188835459,0.563583471,4,wt
1950,E3,indC native,sfp,0.669050024,0.250750013,0.30016039,0.81368616,0.192875143,0.565274275,4,wt
1955,E3,indC native,sfp,0.676459984,0.252150015,0.305510744,0.823591781,0.196291439,0.568430346,4,wt
1960,E3,indC native,sfp,0.682899974,0.253269991,0.310303087,0.832811808,0.199351435,0.570955147,4,wt
1965,E3,indC native,sfp,0.690439994,0.253790011,0.317078082,0.849251281,0.20367739,0.572127446,4,wt
1970,E3,indC native,sfp,0.696670014,0.254859996,0.321734,0.85810375,0.206650276,0.574539548,4,wt
1975,E3,indC native,sfp,0.703840027,0.255949987,0.327300478,0.869232671,0.210204571,0.576996752,4,wt
1980,E3,indC native,sfp,0.709650026,0.256780006,0.331889398,0.878570645,0.213134678,0.578867893,4,wt
1985,E3,indC native,sfp,0.71614999,0.257119986,0.337889203,0.893270501,0.216965659,0.57963432,4,wt
1990,E3,indC native,sfp,0.72281001,0.258390003,0.342680844,0.901485268,0.220025207,0.582497363,4,wt
1995,E3,indC native,sfp,0.728279997,0.258729987,0.347650665,0.913357525,0.223198526,0.583263801,4,wt
2000,E3,indC native,sfp,0.734830008,0.260070009,0.352229309,0.920618572,0.226122072,0.586284658,4,wt
2005,E3,indC native,sfp,0.740359995,0.260349994,0.357347397,0.932991234,0.229390061,0.586915838,4,wt
2010,E3,indC native,sfp,0.746859983,0.261060003,0.362802859,0.944658583,0.232873471,0.588516435,4,wt
2015,E3,indC native,sfp,0.751009981,0.262549988,0.364760872,0.944366898,0.234123697,0.591875359,4,wt
2020,E3,indC native,sfp,0.757089987,0.262659992,0.370679047,0.959287143,0.237902556,0.592123345,4,wt
2025,E3,indC native,sfp,0.762309976,0.262540001,0.37607556,0.973697691,0.241348325,0.591852846,4,wt
2030,E3,indC native,sfp,0.767499972,0.263889992,0.379279523,0.976969464,0.243394113,0.594896176,4,wt
2035,E3,indC native,sfp,0.77316997,0.265070011,0.383213543,0.982708621,0.245906054,0.597556332,4,wt
2040,E3,indC native,sfp,0.778720015,0.265549985,0.388057475,0.993331677,0.248998991,0.598638355,4,wt
2045,E3,indC native,sfp,0.783940019,0.26663001,0.391688607,0.998565195,0.251317533,0.60107309,4,wt
2050,E3,indC native,sfp,0.789009983,0.267130003,0.396023008,1.007725533,0.254085125,0.602200243,4,wt
2055,E3,indC native,sfp,0.794459997,0.267589997,0.400796305,1.018118544,0.25713296,0.603237222,4,wt
2060,E3,indC native,sfp,0.799360017,0.269,0.403622005,1.019922253,0.258937219,0.606415841,4,wt
2065,E3,indC native,sfp,0.804789995,0.268749987,0.409419788,1.035535257,0.262639207,0.605852228,4,wt
2070,E3,indC native,sfp,0.809169983,0.269230007,0.413093598,1.042964471,0.264984999,0.606934354,4,wt
2075,E3,indC native,sfp,0.814610028,0.270269994,0.41700367,1.048785219,0.26748165,0.609278832,4,wt
2080,E3,indC native,sfp,0.819130017,0.271559988,0.419625892,1.050366857,0.269155985,0.612186908,4,wt
2085,E3,indC native,sfp,0.823180026,0.271209998,0.424190788,1.063163481,0.272070752,0.611397913,4,wt
2090,E3,indC native,sfp,0.828280018,0.272580007,0.427275296,1.065511884,0.274040265,0.614486373,4,wt
2095,E3,indC native,sfp,0.833459973,0.273479999,0.431131233,1.071589452,0.276502349,0.616515254,4,wt
2100,E3,indC native,sfp,0.837889978,0.273210005,0.435958438,1.084658442,0.279584605,0.615906598,4,wt
2105,E3,indC native,sfp,0.842260002,0.273949999,0.439239825,1.089870558,0.281679829,0.61757479,4,wt
2110,E3,indC native,sfp,0.846460024,0.274180002,0.443101479,1.098530041,0.284145564,0.618093294,4,wt
2115,E3,indC native,sfp,0.851239987,0.275270013,0.446277878,1.102023789,0.286173751,0.620550543,4,wt
2120,E3,indC native,sfp,0.854869981,0.276370009,0.448289618,1.102585511,0.287458282,0.623030302,4,wt
2125,E3,indC native,sfp,0.859240028,0.276179989,0.452939212,1.114787849,0.290427131,0.622601933,4,wt
2130,E3,indC native,sfp,0.863529976,0.276679999,0.456493572,1.121505516,0.292696653,0.623729124,4,wt
2135,E3,indC native,sfp,0.867309988,0.27766999,0.458817164,1.123195164,0.294180307,0.625960893,4,wt
2140,E3,indC native,sfp,0.871230019,0.278019989,0.462222295,1.13010652,0.296354544,0.626749909,4,wt
2145,E3,indC native,sfp,0.875489998,0.27847,0.465820243,1.137062813,0.298651898,0.627764383,4,wt
2150,E3,indC native,sfp,0.879019986,0.278450013,0.469379635,1.145833496,0.300924632,0.627719326,4,wt
2155,E3,indC native,sfp,0.882830012,0.279829992,0.471159512,1.144506378,0.302061115,0.630830258,4,wt
2160,E3,indC native,sfp,0.886819977,0.279810015,0.475178866,1.154352305,0.304627544,0.630785224,4,wt
2165,E3,indC native,sfp,0.889259993,0.280469999,0.476647949,1.155196403,0.305565579,0.63227305,4,wt
2170,E3,indC native,sfp,0.893560022,0.280840009,0.480403641,1.162764665,0.307963656,0.633107174,4,wt
2175,E3,indC native,sfp,0.897550023,0.281430004,0.483525672,1.167867715,0.309957128,0.634437222,4,wt
2180,E3,indC native,sfp,0.901059975,0.281859986,0.486403059,1.173025317,0.311794391,0.635406543,4,wt
2185,E3,indC native,sfp,0.903380006,0.281350008,0.489473342,1.18256937,0.313754821,0.634256882,4,wt
2190,E3,indC native,sfp,0.907630049,0.282600009,0.491884452,1.18313809,0.315294357,0.637074804,4,wt
2195,E3,indC native,sfp,0.909710038,0.283019989,0.49334659,1.184894091,0.316227958,0.638021578,4,wt
2200,E3,indC native,sfp,0.913360043,0.283819985,0.495819685,1.187477272,0.317807073,0.639825035,4,wt
2205,E3,indC native,sfp,0.91672004,0.283780001,0.499238504,1.195833732,0.319990049,0.639734899,4,wt
2210,E3,indC native,sfp,0.919200031,0.284190007,0.501115317,1.198597554,0.321188428,0.64065919,4,wt
2215,E3,indC native,sfp,0.921749985,0.283899986,0.504091934,1.206948919,0.323089051,0.640005385,4,wt
2220,E3,indC native,sfp,0.924729957,0.284580012,0.506071489,1.208793148,0.324353031,0.641538391,4,wt
2225,E3,indC native,sfp,0.926960016,0.284159993,0.508919457,1.217392539,0.32617151,0.640591527,4,wt
2230,E3,indC native,sfp,0.92981002,0.28537,0.509989365,1.214779119,0.326854665,0.643319287,4,wt
2235,E3,indC native,sfp,0.93293004,0.286110003,0.512020732,1.216463317,0.328151729,0.644987502,4,wt
2240,E3,indC native,sfp,0.934609981,0.285670003,0.514347977,1.223874566,0.329637716,0.643995595,4,wt
2245,E3,indC native,sfp,0.936919971,0.286640006,0.515230952,1.221826818,0.330201511,0.646182306,4,wt
2250,E3,indC native,sfp,0.939320029,0.285699989,0.519013912,1.234847391,0.332616998,0.644063193,4,wt
2255,E3,indC native,sfp,0.941710035,0.286690004,0.519947463,1.232796592,0.333213087,0.646295018,4,wt
2260,E3,indC native,sfp,0.943659976,0.287139993,0.521235404,1.233913553,0.334035461,0.647309443,4,wt
2265,E3,indC native,sfp,0.945560037,0.287080014,0.523223702,1.238879204,0.335305024,0.647174231,4,wt
2270,E3,indC native,sfp,0.947719993,0.288070011,0.52392723,1.236281681,0.335754239,0.649406014,4,wt
2275,E3,indC native,sfp,0.94982,0.288109992,0.525968418,1.240925931,0.337057574,0.649496145,4,wt
2280,E3,indC native,sfp,0.951429977,0.288589988,0.526872253,1.240990854,0.337634688,0.650578215,4,wt
2285,E3,indC native,sfp,0.953009988,0.288190015,0.529040682,1.24782779,0.339019269,0.649676542,4,wt
2290,E3,indC native,sfp,0.954680049,0.28880001,0.529813351,1.247010778,0.339512632,0.651051676,4,wt
2295,E3,indC native,sfp,0.955249958,0.288429991,0.530927613,1.251236513,0.340224107,0.650217529,4,wt
2300,E3,indC native,sfp,0.957699949,0.289389995,0.531965298,1.249523138,0.340886688,0.6523817,4,wt
2305,E3,indC native,sfp,0.959620027,0.288880011,0.534635636,1.258012406,0.342591746,0.651232025,4,wt
2310,E3,indC native,sfp,0.961159984,0.28953001,0.53521935,1.256558561,0.342964458,0.65269734,4,wt
2315,E3,indC native,sfp,0.962000013,0.289569996,0.536000555,1.258218868,0.343463271,0.65278748,4,wt
2320,E3,indC native,sfp,0.96351994,0.290339995,0.536387701,1.255788376,0.343710471,0.654523316,4,wt
2325,E3,indC native,sfp,0.963589972,0.290389989,0.536384186,1.255563953,0.343708226,0.654636018,4,wt
2330,E3,indC native,sfp,0.965639998,0.289909984,0.539140368,1.264105123,0.345468097,0.653553928,4,wt
2335,E3,indC native,sfp,0.965769965,0.289780002,0.539461557,1.265425564,0.345673183,0.653260905,4,wt
2340,E3,indC native,sfp,0.967359956,0.291260009,0.538874243,1.257624761,0.345298172,0.656597335,4,wt
2345,E3,indC native,sfp,0.968149955,0.290450007,0.540855873,1.265769633,0.346563478,0.654771319,4,wt
2350,E3,indC native,sfp,0.96878995,0.291179996,0.540421948,1.261583372,0.346286409,0.656416959,4,wt
2355,E3,indC native,sfp,0.96971005,0.290500008,0.542342409,1.269030123,0.347512658,0.654884038,4,wt
2360,E3,indC native,sfp,0.969690016,0.291519988,0.540821836,1.261044445,0.346541745,0.657183415,4,wt
2365,E3,indC native,sfp,0.970769943,0.291310009,0.542210674,1.265194135,0.347428542,0.656710051,4,wt
2370,E3,indC native,sfp,0.970940011,0.291439999,0.542189507,1.264580455,0.347415027,0.657003092,4,wt
2375,E3,indC native,sfp,0.971870057,0.291949993,0.542369278,1.262789976,0.347529814,0.658152788,4,wt
2380,E3,indC native,sfp,0.972140038,0.292129999,0.542374443,1.26202388,0.347533112,0.658558584,4,wt
2385,E3,indC native,sfp,0.972520053,0.291909996,0.543078114,1.264613597,0.347982418,0.658062623,4,wt
2390,E3,indC native,sfp,0.972759951,0.291690002,0.543641657,1.266880634,0.34834225,0.657566682,4,wt
2395,E3,indC native,sfp,0.973499982,0.291729987,0.544322864,1.268294234,0.348777213,0.657656821,4,wt
2400,E3,indC native,sfp,0.972729985,0.29235999,0.542626041,1.261616055,0.347693762,0.659077059,4,wt
2405,E3,indC native,sfp,0.973570049,0.291939995,0.544083978,1.266825664,0.34862468,0.658130251,4,wt
2410,E3,indC native,sfp,0.973870032,0.291830009,0.544545766,1.268378727,0.34891954,0.657882306,4,wt
2415,E3,indC native,sfp,0.973240001,0.292219993,0.543342013,1.263885919,0.348150923,0.658761459,4,wt
2420,E3,indC native,sfp,0.972430034,0.292249999,0.542487902,1.261769578,0.347605557,0.658829103,4,wt
2425,E3,indC native,sfp,0.972890002,0.29269999,0.542285868,1.259360571,0.347476555,0.659843534,4,wt
2430,E3,indC native,sfp,0.972749985,0.292649993,0.542219405,1.259421351,0.347434117,0.659730822,4,wt
2435,E3,indC native,sfp,0.973419981,0.292769991,0.542712867,1.260050851,0.347749201,0.660001338,4,wt
2440,E3,indC native,sfp,0.972600021,0.292670006,0.542039999,1.258918551,0.347319563,0.659775938,4,wt
2445,E3,indC native,sfp,0.971780004,0.292149992,0.541984996,1.261031393,0.347284443,0.658603654,4,wt
2450,E3,indC native,sfp,0.971679974,0.292320006,0.541634852,1.259483774,0.34706087,0.658986921,4,wt
2455,E3,indC native,sfp,0.970990027,0.292370001,0.540871355,1.257493314,0.346573363,0.659099628,4,wt
2460,E3,indC native,sfp,0.970369943,0.292099986,0.540648502,1.258137134,0.346431068,0.658490924,4,wt
2465,E3,indC native,sfp,0.969249996,0.292009991,0.539660951,1.256226052,0.345800499,0.658288046,4,wt
2470,E3,indC native,sfp,0.969089966,0.292530003,0.538735908,1.251843448,0.345209843,0.659460326,4,wt
2475,E3,indC native,sfp,0.968480039,0.292509989,0.538155424,1.250580156,0.344839193,0.659415208,4,wt
2480,E3,indC native,sfp,0.967129993,0.292250002,0.537187857,1.249442219,0.344221384,0.65882911,4,wt
2485,E3,indC native,sfp,0.966650013,0.292119993,0.53689914,1.249326466,0.344037033,0.658536025,4,wt
2490,E3,indC native,sfp,0.965799979,0.291979988,0.536255073,1.248426103,0.343625785,0.658220408,4,wt
2495,E3,indC native,sfp,0.965310052,0.291549986,0.536397741,1.250600013,0.343716882,0.65725104,4,wt
2500,E3,indC native,sfp,0.964209972,0.291240008,0.535753683,1.250427867,0.343305639,0.656552246,4,wt
2505,E3,indC native,sfp,0.963060045,0.291330012,0.534471347,1.247049563,0.342486845,0.656755145,4,wt
2510,E3,indC native,sfp,0.962020029,0.291009993,0.533902126,1.247091333,0.342123387,0.656033715,4,wt
2515,E3,indC native,sfp,0.961170053,0.291479999,0.532360703,1.241485764,0.341139161,0.657093265,4,wt
