time, data
1653, 0.82352
1654, 0.953702
1655, 0.0495663
1656, 1.34309
1657, 0.620561
1658, 0.364494
1659, 0.997157
1660, 1.87224
1661, 0.346484
1662, 0.83477
1663, 1.01614
1664, 1.40722
1665, 0.269766
1666, 0.530865
1667, 0.850773
1668, 0.234217
1669, 1.70288
1670, 1.83529
1671, 0.121325
1672, 2.48016
1673, 0.59771
1674, 0.837156
1675, 1.27618
1676, 1.24097
1677, 0.421655
1678, 0.412285
1679, 0.760768
1680, 0.305727
1681, 0.632569
1682, 0.445098
1683, 0.85646
1684, 0.209875
1685, 0.238873
1686, 0.827287
1687, 3.02847
1688, 1.82933
1689, 1.12409
1690, 0.82835
1691, 1.85729
1692, 0.660307
1693, 1.20739
1694, 2.34069
1695, 0.0363597
1696, 0.0997366
1697, 0.794745
1698, 0.382125
1699, 0.0332245
1700, 0.0237956
1701, 0.173407
1702, 1.33354
1703, 1.17032
1704, 0.432066
1705, 0.428045
1706, 0.84329
1707, 1.7296
1708, 0.0242544
1709, 1.4636
1710, 0.697012
1711, 1.60235
1712, 0.257641
1713, 0.654208
1714, 1.27575
1715, 0.0845271
1716, 1.88043
1717, 0.0239819
1718, 0.0818103
1719, 0.941253
1720, 0.70479
1721, 0.0874103
1722, 0.299299
1723, 0.739699
1724, 0.00616525
1725, 1.02053
1726, 1.13932
1727, 0.227639
1728, 0.0692389
1729, 1.13721
1730, 1.78594
1731, 1.20932
1732, 0.170758
1733, 0.505199
1734, 0.954626
1735, 1.59377
1736, 1.92718
1737, 0.134599
1738, 2.27194
1739, 1.64152
1740, 1.27272
1741, 0.180104
1742, 0.0539223
1743, 0.311309
1744, 0.976023
1745, 0.365026
1746, 0.510142
1747, 0.261561
1748, 1.6005
1749, 0.63145
1750, 1.40412
1751, 1.17826
1752, 0.10029
1753, 0.170674
1754, 0.710914
1755, 1.16791
1756, 0.129871
1757, 0.541625
1758, 0.556763
1759, 0.60848
1760, 0.227855
1761, 0.00757193
1762, 1.15663
1763, 0.916907
1764, 0.433719
1765, 1.06828
1766, 0.725006
1767, 1.32431
1768, 0.880533
1769, 0.336122
1770, 0.0317115
1771, 0.205854
1772, 1.30712
1773, 0.268599
1774, 1.02408
1775, 0.0337678
1776, 2.09079
1777, 0.316059
1778, 0.132936
1779, 0.665029
1780, 0.0467514
1781, 1.50424
1782, 0.673327
1783, 0.800408
1784, 0.228205
1785, 0.460141
1786, 0.566435
1787, 1.04666
1788, 1.00854
1789, 0.435626
1790, 1.53475
1791, 0.0933462
1792, 0.988349
1793, 0.943024
1794, 0.956019
1795, 1.28646
1796, 1.29589
1797, 0.2628
1798, 1.0125
1799, 0.513494
1800, 1.42866
1801, 0.347241
1802, 0.944508
1803, 0.79787
1804, 0.603852
1805, 1.55943
1806, 1.3957
1807, 0.138693
1808, 0.702139
1809, 0.520489
1810, 0.764116
1811, 0.29853
1812, 1.05273
1813, 0.295778
1814, 1.45871
1815, 0.352188
1816, 0.141266
1817, 0.063791
1818, 0.132784
1819, 1.09166
1820, 0.69545
1821, 0.638779
1822, 1.01163
1823, 2.56297
1824, 1.03651
1825, 2.29618
1826, 0.291674
1827, 0.878434
1828, 1.80857
1829, 0.508198
1830, 0.275957
1831, 0.404761
1832, 0.0583165
1833, 1.80933
1834, 0.657602
1835, 1.10082
1836, 1.20027
1837, 0.777486
1838, 0.51124
1839, 0.317962
1840, 0.783643
1841, 0.930434
1842, 0.32941
1843, 2.3731
1844, 0.136862
1845, 0.886041
1846, 0.134943
1847, 0.25938
1848, 1.45335
1849, 0.372033
1850, 0.295864
1851, 1.47704
1852, 0.278737
1853, 2.31608
1854, 0.384539
1855, 1.01689
1856, 0.618083
1857, 0.428534
1858, 0.317695
1859, 0.667093
1860, 0.0862693
1861, 1.18525
1862, 0.687187
1863, 0.976506
1864, 0.0291924
1865, 0.529071
1866, 1.98748
1867, 1.72799
1868, 1.43703
1869, 0.88884
1870, 1.12688
1871, 1.30952
1872, 2.51145
1873, 0.470428
1874, 0.0387624
1875, 0.0382732
1876, 0.724627
1877, 1.62233
1878, 0.966445
1879, 0.372457
1880, 0.0596752
1881, 0.58917
1882, 0.781759
1883, 1.11105
1884, 0.0149682
1885, 0.504814
1886, 0.826047
1887, 1.46107
1888, 0.878441
1889, 0.378601
1890, 0.0921517
1891, 0.620839
1892, 0.654476
1893, 1.88602
1894, 0.429513
1895, 0.0706024
1896, 1.2105
1897, 1.36449
1898, 0.524158
1899, 0.0508331
1900, 0.569643
1901, 0.0988041
1902, 0.610428
1903, 1.71354
1904, 0.428611
1905, 0.347235
1906, 0.984938
1907, 1.01757
1908, 1.35313
1909, 0.681853
1910, 0.722091
1911, 2.14856
1912, 0.55095
1913, 1.21332
1914, 0.339186
1915, 2.04457
1916, 0.887617
1917, 0.0893368
1918, 1.05258
1919, 1.74647
1920, 0.905795
1921, 0.42693
1922, 0.443051
1923, 1.99624
1924, 0.530119
1925, 2.38682
1926, 0.318514
1927, 0.00566322
1928, 0.0636878
1929, 0.861029
1930, 0.402104
1931, 0.410035
1932, 0.19502
1933, 1.39413
1934, 0.467753
1935, 0.7125
1936, 1.44477
1937, 1.59758
1938, 0.716741
1939, 0.418968
1940, 1.43981
1941, 0.226908
1942, 0.684952
1943, 0.371958
1944, 0.66749
1945, 1.96395
1946, 0.707299
1947, 0.261229
1948, 0.00644933
1949, 0.423404
1950, 0.290284
1951, 1.54677
1952, 0.743112
1953, 0.701075
1954, 1.07766
1955, 0.526497
1956, 0.0568738
1957, 0.970443
1958, 0.298683
1959, 0.873305
1960, 0.501264
1961, 0.446559
1962, 0.155765
1963, 0.50049
1964, 0.707625
1965, 0.12594
1966, 2.27897
1967, 0.317949
1968, 2.00592
1969, 0.753381
1970, 1.30961
1971, 1.67138
1972, 1.56309
1973, 1.09083
1974, 0.763478
1975, 0.138019
1976, 0.0420698
1977, 0.0974895
1978, 0.77649
1979, 0.0113813
1980, 1.03666
1981, 0.375207
1982, 0.271202
1983, 0.471673
1984, 0.455866
1985, 0.894757
1986, 1.36047
1987, 0.571324
1988, 1.5582
1989, 1.85038
1990, 0.55571
1991, 0.70504
1992, 2.84061
1993, 2.46347
1994, 1.16634
1995, 0.703773
1996, 0.33767
1997, 0.306076
1998, 1.05906
1999, 0.990305
2000, 2.02616
2001, 0.0278354
2002, 0.105734
2003, 0.308625
2004, 1.8196
2005, 0.326536
2006, 0.95555
2007, 0.656349
2008, 0.237369
2009, 0.813908
2010, 0.716424
2011, 0.259707
2012, 0.243426
2013, 0.244667
2014, 0.698182
2015, 0.899002
2016, 0.143364
2017, 0.116699
2018, 0.4276
2019, 0.411704
2020, 0.556125
2021, 0.539034
2022, 1.45656
2023, 1.10907
2024, 1.31309
2025, 0.131571
2026, 0.394195
2027, 0.86064
2028, 0.159049
2029, 0.677089
2030, 0.968122
2031, 0.0315488
2032, 0.917898
2033, 0.0987445
2034, 1.05969
2035, 0.46426
2036, 0.673221
2037, 1.47613
2038, 0.189697
2039, 1.3834
2040, 0.784881
2041, 1.01648
2042, 2.31677
2043, 0.11138
2044, 0.223964
2045, 0.493457
2046, 0.467991
2047, 0.451311
2048, 0.768185
2049, 1.10609
2050, 0.328602
2051, 0.653936
2052, 0.124236
2053, 0.579178
2054, 0.237611
2055, 1.0651
2056, 0.610237
2057, 2.53576
2058, 0.387754
2059, 0.179518
2060, 1.11626
2061, 0.323914
2062, 0.0133724
2063, 0.523703
2064, 0.616725
2065, 1.09464
2066, 0.884646
2067, 0.548992
2068, 0.580361
2069, 0.104799
2070, 1.30372
2071, 0.505371
2072, 1.5333
2073, 0.0416415
2074, 0.577389
2075, 0.684984
2076, 1.00233
2077, 0.454358
2078, 0.346077
2079, 0.872746
2080, 0.631191
2081, 0.976015
2082, 0.658409
2083, 0.78317
2084, 1.026
2085, 0.555915
2086, 0.857086
2087, 0.862293
2088, 1.04184
2089, 0.408072
2090, 1.17243
2091, 0.0475069
2092, 0.996799
2093, 1.84381
2094, 0.323302
2095, 1.74068
2096, 0.158837
2097, 2.39523
2098, 0.768681
2099, 0.352744
2100, 0.338887
2101, 0.0819634
2102, 1.20584
2103, 0.140855
2104, 0.173553
2105, 0.709177
2106, 3.58051
2107, 1.18612
2108, 0.925128
2109, 0.0139086
2110, 1.86357
2111, 0.85853
2112, 0.601002
2113, 0.252596
2114, 0.807844
2115, 0.220504
2116, 0.806941
2117, 0.321162
2118, 1.27279
2119, 0.150485
2120, 0.375333
2121, 1.42033
2122, 1.20217
2123, 0.0408968
2124, 0.696913
2125, 0.4593
2126, 0.919763
2127, 0.000503907
2128, 0.127383
2129, 0.666681
2130, 0.302949
2131, 1.0335
2132, 0.203728
2133, 3.40881
2134, 0.0725136
2135, 0.622532
2136, 0.804602
2137, 0.726807
2138, 0.621436
2139, 0.246717
2140, 0.129556
2141, 0.219465
2142, 0.498652
2143, 0.102059
2144, 0.905775
2145, 0.334419
2146, 0.28571
2147, 0.301011
2148, 1.38204
2149, 2.38202
2150, 0.607708
2151, 0.0728247
2152, 0.432691
2153, 1.33867
2154, 0.188372
2155, 0.147508
2156, 0.444052
2157, 1.3326
2158, 0.245542
2159, 0.417725
2160, 1.6974
2161, 0.614782
2162, 0.295084
2163, 0.101028
2164, 0.623278
2165, 0.675401
2166, 0.160532
2167, 1.26809
2168, 1.35664
2169, 0.835592
2170, 0.636367
2171, 0.798088
2172, 0.998175
2173, 0.255446
2174, 0.126074
2175, 0.063974
2176, 1.50076
2177, 1.42984
2178, 0.728924
2179, 0.770706
2180, 0.903839
2181, 0.872625
2182, 0.630457
2183, 0.45461
2184, 0.341502
2185, 0.649427
2186, 0.280744
2187, 0.635786
2188, 0.660216
2189, 1.49165
2190, 0.448754
2191, 0.465284
2192, 0.00472794
2193, 0.36294
2194, 0.232491
2195, 0.891437
2196, 1.07107
2197, 0.249775
2198, 1.0934
2199, 0.15474
2200, 0.971869
2201, 0.212105
2202, 0.200711
2203, 0.877341
2204, 1.37252
2205, 0.117274
2206, 0.242275
2207, 0.783767
2208, 0.00587391
2209, 0.546593
2210, 1.14936
2211, 0.512498
2212, 1.35871
2213, 0.0359632
2214, 1.80493
2215, 0.374592
2216, 1.67349
2217, 0.746642
2218, 1.02766
2219, 0.355893
2220, 0.802984
2221, 0.0548759
2222, 0.330979
2223, 0.794424
2224, 0.326317
2225, 1.42453
2226, 0.418409
2227, 1.19259
2228, 1.56154
2229, 0.682708
2230, 0.55671
2231, 1.05842
2232, 0.0519245
2233, 0.373849
2234, 2.10276
2235, 1.36072
2236, 0.411002
2237, 0.439279
2238, 0.0475027
2239, 0.453912
2240, 0.221617
2241, 0.679263
2242, 0.68461
2243, 1.4283
2244, 1.25861
2245, 1.69615
2246, 1.88782
2247, 0.745452
2248, 0.977095
2249, 0.897004
2250, 0.737342
2251, 0.393883
2252, 1.30867
2253, 1.10759
2254, 0.0196899
2255, 0.586134
2256, 0.724845
2257, 0.865865
2258, 0.790104
2259, 0.146693
2260, 0.0684175
2261, 0.932236
2262, 0.49498
2263, 1.27833
2264, 0.62
2265, 0.529931
2266, 0.350149
2267, 0.191183
2268, 0.163794
2269, 0.706943
2270, 2.29633
2271, 0.427616
2272, 1.61181
2273, 0.651222
2274, 0.953354
2275, 1.03856
2276, 0.553513
2277, 0.486751
2278, 0.829822
2279, 1.96119
2280, 1.36172
2281, 0.0197034
2282, 0.739065
2283, 1.74006
2284, 0.68916
2285, 0.747607
2286, 0.182784
2287, 0.711036
2288, 1.95046
2289, 0.377632
2290, 1.32137
2291, 2.6352
2292, 1.20304
2293, 0.0800548
2294, 0.402839
2295, 1.14937
2296, 0.214398
2297, 0.127509
2298, 2.23868
2299, 0.662324
2300, 0.712349
2301, 0.296565
2302, 1.11993
2303, 1.08717
2304, 0.394038
2305, 1.33562
2306, 0.292997
2307, 0.107806
2308, 1.08833
2309, 0.810126
2310, 1.10698
2311, 1.02359
2312, 0.0751508
2313, 1.16986
2314, 0.26401
2315, 1.36398
2316, 0.927633
2317, 0.777906
2318, 0.36399
2319, 0.202601
2320, 0.1833
2321, 0.652053
2322, 0.313494
2323, 1.03216
2324, 0.314993
2325, 1.87411
2326, 0.156524
2327, 0.910348
2328, 0.144542
2329, 1.39193
2330, 0.25689
2331, 0.193678
2332, 0.449444
2333, 0.26992
2334, 0.690031
2335, 0.386934
2336, 1.52789
2337, 0.0908686
2338, 0.509912
2339, 0.493451
2340, 1.01557
2341, 0.217325
2342, 0.703298
2343, 0.993102
2344, 2.47917
2345, 1.11064
2346, 0.481517
2347, 0.569748
2348, 0.818937
2349, 0.608579
2350, 0.273402
2351, 1.74395
2352, 0.0186892
2353, 1.48335
2354, 0.182443
2355, 0.509274
2356, 0.172382
2357, 1.59651
2358, 1.19542
2359, 1.97101
2360, 0.414952
2361, 1.7962
2362, 1.29667
2363, 0.477988
2364, 0.181493
2365, 1.27529
2366, 0.0781418
2367, 0.87693
2368, 0.191369
2369, 0.749127
2370, 0.531185
2371, 1.6369
2372, 1.98495
2373, 0.536357
2374, 0.526809
2375, 0.69813
2376, 0.802163
2377, 1.58001
2378, 0.779832
2379, 1.14348
2380, 0.462977
2381, 1.28561
2382, 0.375808
2383, 0.607811
2384, 0.741598
2385, 0.448738
2386, 1.27824
2387, 0.199437
2388, 0.556566
2389, 0.880427
2390, 1.06386
2391, 0.84268
2392, 0.756426
2393, 0.98144
2394, 0.892898
2395, 1.34787
2396, 0.438222
2397, 0.767736
2398, 0.433392
2399, 1.47617
2400, 0.510023
2401, 0.689417
2402, 0.457657
2403, 0.123272
2404, 1.07384
2405, 1.57296
2406, 0.0771147
2407, 0.831921
2408, 0.709114
2409, 1.88398
2410, 1.84809
2411, 0.20808
2412, 0.323356
2413, 0.089697
2414, 1.7777
2415, 1.4662
2416, 1.58354
2417, 1.75475
2418, 1.51599
2419, 0.313105
2420, 0.242881
2421, 0.367793
2422, 0.923131
2423, 0.701841
2424, 0.340415
2425, 0.382061
2426, 0.960845
2427, 0.340726
2428, 0.0311806
2429, 1.30058
2430, 1.1768
2431, 0.976389
2432, 0.183658
2433, 1.84648
2434, 0.592703
2435, 0.582565
2436, 0.34114
2437, 0.572744
2438, 1.98739
2439, 0.608183
2440, 0.0161049
2441, 0.499183
2442, 0.162622
2443, 0.0462879
2444, 0.738153
2445, 1.19002
2446, 0.346654
2447, 1.81618
2448, 0.264233
2449, 0.937689
2450, 0.408466
2451, 0.837202
2452, 0.513476
2453, 0.53029
2454, 0.160781
2455, 0.486319
2456, 1.62941
2457, 0.890651
2458, 0.446313
2459, 0.265341
2460, 0.225654
2461, 0.158109
2462, 0.482954
2463, 1.83047
2464, 0.320417
2465, 0.970291
2466, 0.418248
2467, 2.13554
2468, 0.910395
2469, 2.15888
2470, 0.597354
2471, 1.67853
2472, 0.218418
2473, 1.31318
2474, 0.227608
2475, 0.672696
2476, 0.444769
2477, 1.72717
2478, 1.01101
2479, 0.848924
2480, 0.766744
2481, 0.400579
2482, 1.27004
2483, 0.478215
2484, 0.44277
2485, 1.15423
2486, 0.588108
2487, 0.166628
2488, 0.396337
2489, 0.225513
2490, 0.917014
2491, 1.75965
2492, 0.907569
2493, 1.26129
2494, 1.54673
2495, 0.588062
2496, 0.442689
2497, 1.0563
2498, 0.199872
2499, 1.7386
2500, 1.2233
2501, 0.312397
2502, 1.73015
2503, 1.50378
2504, 1.31487
2505, 0.0550813
2506, 0.724858
2507, 0.169917
2508, 0.411956
2509, 1.22336
2510, 1.21527
2511, 0.426247
2512, 0.179535
2513, 0.244367
2514, 1.65948
2515, 0.899479
2516, 1.6389
2517, 0.733516
2518, 1.1253
2519, 0.940351
2520, 0.716389
2521, 0.469461
2522, 1.60001
2523, 0.525856
2524, 0.321188
2525, 2.09526
2526, 0.390128
2527, 0.368814
2528, 0.61225
2529, 0.643189
2530, 0.186749
2531, 1.41784
2532, 1.03356
2533, 1.89825
2534, 0.307993
2535, 2.18836
2536, 1.8815
2537, 1.28005
2538, 1.26936
2539, 0.861506
2540, 0.269051
2541, 1.3885
2542, 3.04898
2543, 0.931871
2544, 0.884561
2545, 0.684722
2546, 0.8466
2547, 0.92009
2548, 1.68194
2549, 0.724988
2550, 1.10121
2551, 0.280012
2552, 0.112832
2553, 0.637743
2554, 0.976972
2555, 1.00293
2556, 0.975084
2557, 0.297737
2558, 1.68256
2559, 0.841334
2560, 2.08184
2561, 0.679158
2562, 1.45862
2563, 0.221274
2564, 0.773781
2565, 0.5386
2566, 0.476589
2567, 0.49004
2568, 0.205832
2569, 0.680233
2570, 0.499988
2571, 0.769637
2572, 1.36685
2573, 0.458514
2574, 0.172352
2575, 0.495532
2576, 1.48387
2577, 0.64668
2578, 0.199864
2579, 1.34486
2580, 1.19779
2581, 0.131088
2582, 0.219337
2583, 0.285633
2584, 0.810615
2585, 0.816737
2586, 0.548477
2587, 0.0687048
2588, 0.486625
2589, 2.06824
2590, 1.59845
2591, 0.991178
2592, 1.04327
2593, 0.100794
2594, 0.94775
2595, 0.346611
2596, 0.336263
2597, 0.578173
2598, 0.244114
2599, 0.716284
2600, 0.0799754
2601, 0.58579
2602, 0.0975572
2603, 1.79253
2604, 0.704865
2605, 0.732958
2606, 2.2555
2607, 0.581295
2608, 0.0706106
2609, 0.769204
2610, 0.0903738
2611, 0.954017
2612, 0.296152
2613, 1.36705
2614, 0.216252
2615, 1.72826
2616, 0.789327
2617, 0.360196
2618, 0.0471365
2619, 0.631135
2620, 1.93966
2621, 0.359276
2622, 0.587484
2623, 2.28064
2624, 1.11687
2625, 0.816486
2626, 0.485326
2627, 0.665019
2628, 1.32831
2629, 0.126159
2630, 0.632914
2631, 0.469979
2632, 0.0635157
2633, 0.556245
2634, 1.57558
2635, 0.125633
2636, 1.6256
2637, 1.79979
2638, 0.481366
2639, 0.392537
2640, 0.60741
2641, 0.751566
2642, 1.65537
2643, 0.271736
2644, 0.435436
2645, 0.197208
2646, 0.962003
2647, 0.3922
2648, 1.03032
2649, 0.179983
2650, 0.193269
2651, 0.574059
2652, 0.363181
2653, 0.0297412
2654, 0.304111
2655, 0.702102
2656, 0.995784
2657, 0.0438296
2658, 0.163041
2659, 0.0341753
2660, 0.615752
2661, 1.65999
2662, 0.171724
2663, 0.865752
2664, 1.81074
2665, 0.516697
2666, 0.336073
2667, 0.462812
2668, 0.10803
2669, 0.812469
2670, 0.609561
2671, 1.14786
2672, 0.145728
2673, 0.184024
2674, 0.840553
2675, 0.408609
2676, 0.958638
2677, 0.326816
2678, 1.43637
2679, 1.04297
2680, 1.60524
2681, 0.0590292
2682, 0.327089
2683, 1.00861
2684, 0.233585
2685, 0.647914
2686, 0.232663
2687, 0.278097
2688, 0.0631674
2689, 0.170597
2690, 1.28281
2691, 0.506898
2692, 0.776003
2693, 0.25302
2694, 0.351479
2695, 0.395197
2696, 0.342417
2697, 0.45449
2698, 0.400396
2699, 0.495266
2700, 1.37689
2701, 1.69076
2702, 1.53192
2703, 0.65561
2704, 1.1328
2705, 0.316194
2706, 1.19747
2707, 0.572339
2708, 1.01369
2709, 1.23222
2710, 0.707704
2711, 1.47198
2712, 0.45258
2713, 1.94314
2714, 0.226204
2715, 0.120251
2716, 0.758559
2717, 0.127877
2718, 1.03578
2719, 0.300732
2720, 0.122646
2721, 1.49682
2722, 0.307898
2723, 0.882125
2724, 1.11462
2725, 0.486305
2726, 0.499518
2727, 1.11484
2728, 1.68208
2729, 0.894366
2730, 1.31687
2731, 0.266766
2732, 0.589896
2733, 0.476291
2734, 0.0537872
2735, 0.273372
2736, 1.72582
2737, 0.20315
2738, 0.117307
2739, 1.17449
2740, 0.722169
2741, 1.02771
2742, 0.549456
2743, 1.84513
2744, 0.562675
2745, 0.576406
2746, 0.518157
2747, 0.827275
2748, 0.668605
2749, 0.357855
2750, 0.252547
2751, 0.437819
2752, 0.875469
2753, 0.2669
2754, 0.207154
2755, 1.9421
2756, 0.117881
2757, 0.421224
2758, 0.459842
2759, 0.501745
2760, 1.18411
2761, 0.407786
2762, 1.02796
2763, 0.677439
2764, 0.808857
2765, 0.542488
2766, 0.684821
2767, 0.616658
2768, 0.981049
2769, 0.0728651
2770, 0.10831
2771, 1.04856
2772, 0.0924188
2773, 0.564681
2774, 1.25395
2775, 0.727676
2776, 0.482129
2777, 0.743397
2778, 1.09692
2779, 0.132433
2780, 1.08079
2781, 0.418563
2782, 0.790791
2783, 0.0175942
2784, 1.64066
2785, 0.659616
2786, 0.591201
2787, 0.768762
2788, 0.979148
2789, 0.524127
2790, 0.657343
2791, 0.582488
2792, 1.71325
2793, 1.32342
2794, 1.84428
2795, 0.829284
2796, 1.14356
2797, 0.0529845
2798, 0.231541
2799, 0.787593
2800, 1.39817
2801, 0.255225
2802, 1.32986
2803, 1.43072
2804, 1.34704
2805, 0.650389
2806, 0.544519
2807, 0.151994
2808, 1.6447
2809, 0.77295
2810, 1.22089
2811, 0.152731
2812, 0.170798
2813, 1.04135
2814, 0.212549
2815, 1.03653
2816, 0.0872456
2817, 0.0104848
2818, 0.564105
2819, 0.76675
2820, 0.389073
2821, 1.24558
2822, 1.59037
2823, 0.355826
2824, 0.875122
2825, 0.41566
2826, 0.889929
2827, 0.840752
2828, 0.108086
2829, 0.741946
2830, 0.452049
2831, 0.568172
2832, 0.541787
2833, 0.857059
2834, 2.89125
2835, 1.47541
2836, 0.866783
2837, 2.01463
2838, 0.41106
2839, 0.0377294
2840, 0.535182
2841, 1.65818
2842, 1.05699
2843, 0.182946
2844, 0.8396
2845, 0.00390045
2846, 0.064865
2847, 0.101283
2848, 0.954393
2849, 0.124648
2850, 0.118135
2851, 1.44605
2852, 2.27075
2853, 0.393961
2854, 1.43547
2855, 0.224953
2856, 1.56378
2857, 1.69742
2858, 0.110984
2859, 0.773456
2860, 0.832021
2861, 0.316146
2862, 1.20517
2863, 0.612261
2864, 0.800246
2865, 0.949783
2866, 0.586604
2867, 1.40018
2868, 0.349897
2869, 0.89321
2870, 1.4971
2871, 0.937372
2872, 1.40404
2873, 0.448567
2874, 0.892254
2875, 1.51981
2876, 1.15922
2877, 1.8145
2878, 1.7014
2879, 0.801705
2880, 0.188672
2881, 0.239955
2882, 1.16365
2883, 0.011309
2884, 0.623262
2885, 0.881463
2886, 0.178298
2887, 0.573497
2888, 0.0410447
2889, 0.450808
2890, 0.994926
2891, 1.58397
2892, 0.466774
2893, 1.18548
2894, 0.0268805
2895, 0.100659
2896, 2.53428
2897, 0.286073
2898, 0.631795
2899, 0.706314
2900, 2.0189
2901, 0.272684
2902, 0.819292
2903, 0.633036
2904, 0.684221
2905, 1.03614
2906, 0.94844
2907, 1.40913
2908, 0.81367
2909, 0.178201
2910, 0.0452206
2911, 0.639586
2912, 0.438304
2913, 0.6231
2914, 0.0822604
2915, 0.150661
2916, 0.866161
2917, 0.581981
2918, 0.229727
2919, 0.986244
2920, 0.0659996
2921, 1.28921
2922, 0.0916403
2923, 1.8749
2924, 0.229328
2925, 1.17668
2926, 0.192864
2927, 0.44641
2928, 0.843609
2929, 1.20276
2930, 0.0879653
2931, 0.989408
2932, 0.337088
2933, 0.50593
2934, 1.44679
2935, 0.455005
2936, 1.41365
2937, 0.280056
2938, 0.652772
2939, 0.605668
2940, 0.475677
2941, 0.871451
2942, 0.0133436
2943, 0.187703
2944, 0.165606
2945, 0.11184
2946, 1.64219
2947, 1.36473
2948, 1.58567
2949, 2.63047
2950, 0.447543
2951, 0.72469
2952, 0.0317118
2953, 0.263313
2954, 0.154753
2955, 0.389558
2956, 0.397048
2957, 0.781755
2958, 0.756611
2959, 0.94681
2960, 0.825352
2961, 0.311973
2962, 0.701253
2963, 1.14967
2964, 1.03649
2965, 0.380032
2966, 0.568431
2967, 1.09706
2968, 1.52486
2969, 1.48917
2970, 1.24587
2971, 0.104543
2972, 0.42599
2973, 1.05093
2974, 0.0219754
2975, 0.282062
2976, 1.06615
2977, 1.7763
2978, 1.15872
2979, 0.510649
2980, 1.72069
2981, 0.269229
2982, 0.92149
2983, 0.87501
2984, 0.958595
2985, 0.615505
2986, 0.745086
2987, 0.571964
2988, 0.144494
2989, 1.37159
2990, 0.888282
2991, 2.64602
2992, 0.388618
2993, 0.602056
2994, 0.710538
2995, 0.406865
2996, 0.595019
2997, 0.50465
2998, 1.85543
2999, 0.474988
3000, 0.00346116
3001, 0.694954
3002, 1.2752
3003, 0.95519
3004, 1.43092
3005, 0.312222
3006, 2.05722
3007, 0.267031
3008, 0.751674
3009, 0.0107287
3010, 0.225569
3011, 0.293606
3012, 0.48259
3013, 1.54158
3014, 1.43268
3015, 3.55579
3016, 0.0807902
3017, 1.44294
3018, 0.238116
3019, 0.122721
3020, 0.845333
3021, 0.341496
3022, 0.607628
3023, 0.270601
3024, 0.725726
3025, 1.06019
3026, 1.11412
3027, 0.239728
3028, 1.8818
3029, 0.193394
3030, 0.761954
3031, 0.427293
3032, 0.452675
3033, 0.974889
3034, 1.33693
3035, 1.47924
3036, 1.99674
3037, 0.0362538
3038, 1.28067
3039, 0.734946
3040, 0.606838
3041, 0.640683
3042, 0.573029
3043, 0.915496
3044, 0.368054
3045, 1.08791
3046, 0.759296
3047, 0.104975
3048, 0.25958
3049, 3.11138
3050, 0.627355
3051, 0.35195
3052, 0.411682
3053, 0.301632
3054, 1.06914
3055, 0.0960471
3056, 0.725172
3057, 1.20222
3058, 1.39275
3059, 0.886341
3060, 0.135281
3061, 0.640542
3062, 0.883509
3063, 1.40156
3064, 0.772636
3065, 0.385837
3066, 0.631864
3067, 0.0709758
3068, 0.604826
3069, 0.696478
3070, 0.244977
3071, 0.681539
3072, 1.33798
3073, 0.685951
3074, 0.486424
3075, 0.758536
3076, 1.07108
3077, 0.626499
3078, 0.918248
3079, 1.0565
3080, 0.0863655
3081, 0.144598
3082, 1.20302
3083, 1.14193
3084, 0.220884
3085, 1.27084
3086, 0.0583324
3087, 1.01156
3088, 0.890824
3089, 0.104504
3090, 0.868898
3091, 0.555251
3092, 0.189483
3093, 1.40609
3094, 0.827123
3095, 0.696624
3096, 0.533058
3097, 1.19753
3098, 0.506154
3099, 0.179692
3100, 0.729587
3101, 0.798504
3102, 1.12975
3103, 1.58234
3104, 0.756347
3105, 0.154202
3106, 1.32748
3107, 0.662488
3108, 0.820869
3109, 0.563303
3110, 1.46506
3111, 0.918385
3112, 0.668532
3113, 1.48433
3114, 0.301619
3115, 0.0832968
3116, 0.562518
3117, 1.01342
3118, 0.332989
3119, 1.23857
3120, 0.666338
3121, 1.18752
3122, 0.607025
3123, 1.89442
3124, 1.33835
3125, 1.07534
3126, 0.648913
3127, 1.68389
3128, 1.37345
3129, 0.315165
3130, 0.143509
3131, 0.883123
3132, 0.152941
3133, 0.792419
3134, 0.407943
3135, 1.0159
3136, 1.25248
3137, 1.00484
3138, 1.17534
3139, 0.316578
3140, 0.971478
3141, 0.512969
3142, 0.550868
3143, 0.0626304
3144, 0.368608
3145, 1.36548
3146, 0.122394
3147, 0.648289
3148, 0.730245
3149, 0.359121
3150, 0.413885
3151, 1.37039
3152, 0.18129
3153, 0.320497
3154, 1.7305
3155, 2.44519
3156, 0.894235
3157, 0.439054
3158, 0.662211
3159, 0.275855
3160, 0.551371
3161, 0.820538
3162, 0.818659
3163, 0.15979
3164, 0.993625
3165, 0.380302
3166, 0.73987
3167, 1.15657
3168, 1.07482
3169, 1.74224
3170, 0.488818
3171, 0.611507
3172, 0.459946
3173, 0.465904
3174, 0.566659
3175, 0.633499
3176, 0.782308
3177, 0.266479
3178, 0.0432448
3179, 0.929045
3180, 0.180609
3181, 1.01476
3182, 0.608212
3183, 0.737461
3184, 0.790952
3185, 1.45544
3186, 1.11937
3187, 0.862733
3188, 0.536348
3189, 2.16687
3190, 1.32814
3191, 0.3853
3192, 1.1777
3193, 1.38763
3194, 0.831596
3195, 0.673821
